name,key,C_Major,C_minor,C#/D♭_Major,C#/D♭_minor,D_Major,D_minor,D#/E♭_Major,D#/E♭_minor,E_Major,E_minor,F_Major,F_minor,F#/G♭_Major,F#/G♭_minor,G_Major,G_minor,G#/A♭_Major,G#/A♭_minor,A_Major,A_minor,A#/B♭_Major,A#/B♭_minor,B_Major,B_minor
GOTTA GET MINE Feat. Bridget Kelly（AI） ,D#/E♭_minor,4,0,2,0,0,0,0,41,0,0,0,0,6,0,0,0,0,15,0,0,1,6,20,0
HANABI（AI） ,G_Major,39,0,0,0,32,0,0,0,0,58,0,0,0,0,31,0,0,0,0,1,0,0,0,0
みんながみんな英雄（AI） ,D#/E♭_Major,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,4,10,0,4,0,8,0,0,0
MY PLACE（AI） ,D_Major,12,0,1,0,25,0,0,0,2,15,0,0,0,8,22,5,0,0,27,0,10,0,0,12
Story（AI） ,C_Major,17,0,0,0,11,5,0,0,7,2,15,0,2,0,44,0,3,0,15,14,1,0,0,4
Don't Turn Me Off（AI） ,G#/A♭_minor,0,0,0,0,0,0,0,12,29,0,0,0,19,0,0,0,0,64,0,0,0,2,0,0
Aka（aiko） ,G_Major,9,0,0,0,29,3,25,0,0,41,21,0,0,0,55,0,0,0,0,15,1,0,12,18
あたしの向こう（aiko） ,G_Major,34,35,12,0,31,5,5,0,8,12,6,0,0,0,19,0,0,0,0,29,10,0,17,28
夢見る隙間（aiko） ,E_minor,14,3,7,0,15,2,2,0,0,27,1,0,7,0,5,0,4,0,3,24,2,0,29,15
恋人同士（aiko） ,C#/D♭_Major,12,0,12,0,6,0,6,42,6,0,0,15,6,0,0,12,0,0,3,0,12,21,3,0
未来を拾いに（aiko） ,G#/A♭_Major,7,7,31,5,4,0,42,10,10,0,2,30,4,0,1,0,70,0,0,0,3,35,2,0
明日の歌（aiko） ,D#/E♭_Major,0,27,2,0,1,0,22,0,3,0,2,24,1,0,23,29,27,6,0,0,25,0,8,0
問題集（aiko） ,F_Major,23,1,4,0,1,18,3,0,13,0,10,0,0,0,1,25,1,9,1,37,17,2,18,0
予告（aiko） ,G_Major,32,5,14,0,26,4,5,0,0,8,7,0,8,0,42,0,20,0,0,48,10,16,1,39
恋のスーパーボール（aiko） ,A_Major,0,0,7,25,14,0,0,2,24,0,4,0,6,22,0,0,0,0,18,0,1,4,0,33
夢のダンス（aiko） ,D_Major,3,0,3,0,14,0,0,0,10,1,0,0,10,0,22,2,0,0,4,9,1,0,3,12
遊園地（aiko） ,G_Major,43,9,7,0,13,3,13,0,0,35,1,0,0,0,15,0,0,0,11,9,0,0,31,13
帽子と水着と水平線（aiko） ,G_Major,25,0,6,0,13,0,10,0,0,15,0,0,0,0,22,1,2,0,5,14,1,0,6,9
かけらの心（aiko） ,C#/D♭_Major,3,0,43,2,0,0,0,41,7,0,24,19,40,6,1,0,27,3,11,0,0,21,10,0
風招き（aiko） ,G#/A♭_Major,14,6,21,0,0,3,3,0,0,0,0,11,0,0,0,0,3,0,0,0,8,6,3,0
密かなさよならの仕方（aiko） ,C_Major,4,0,0,0,6,2,0,0,14,4,6,0,9,0,10,3,0,0,8,2,0,0,0,12
冷たい嘘（aiko） ,D#/E♭_Major,4,13,0,0,4,0,6,0,0,0,1,24,0,0,11,31,28,4,10,0,24,3,8,0
冷凍便（aiko） ,A#/B♭_Major,1,31,0,0,0,39,35,15,4,0,63,0,7,0,0,37,1,0,0,0,24,0,0,0
恋の涙（aiko） ,D_Major,2,0,2,0,16,6,0,0,7,15,0,0,5,17,19,0,2,2,15,0,2,1,2,5
明日もいつも通りに（aiko） ,F#/G♭_Major,16,2,0,0,3,0,0,6,0,16,0,0,6,0,24,0,3,7,2,12,3,7,15,0
戻れない明日（aiko） ,A#/B♭_Major,0,16,0,0,18,24,42,0,0,0,24,5,0,2,1,24,0,0,0,3,21,0,0,0
September（aiko） ,G_Major,17,0,0,3,14,0,2,0,0,13,3,0,0,0,14,0,0,0,9,10,3,0,4,17
Smooch!（aiko） ,D_Major,3,0,4,0,14,0,0,0,0,29,0,0,11,17,15,3,0,10,5,3,4,0,3,25
さよなランド（aiko） ,C_Major,37,0,15,0,8,19,26,0,9,20,14,2,19,0,14,7,5,0,1,14,1,0,15,0
KissHug（aiko） ,E_Major,4,0,6,20,4,0,3,0,18,0,0,0,0,17,0,0,7,21,33,0,0,0,10,7
milk（aiko） ,G#/A♭_minor,0,0,0,29,0,0,21,6,12,2,0,0,4,1,3,0,0,26,0,0,0,0,7,0
4秒（aiko） ,C_Major,40,0,0,0,2,32,0,0,6,18,20,6,0,0,35,10,2,0,0,26,7,0,2,0
あなたを連れて（aiko） ,F_Major,25,3,1,0,0,19,0,0,0,0,7,0,0,0,0,16,1,0,0,19,14,7,3,0
ふれていたい（aiko） ,D#/E♭_Major,6,19,6,0,0,0,17,0,0,0,0,14,0,0,0,17,13,9,0,6,18,0,6,0
エナジー（aiko） ,E_Major,12,0,10,10,0,0,2,0,14,0,0,0,5,6,2,0,0,10,12,4,0,2,4,0
スター（aiko） ,D_Major,0,0,12,0,21,0,0,0,9,10,0,0,0,21,12,4,0,4,21,6,4,0,0,11
ぬけがら（aiko） ,C#/D♭_Major,0,3,13,2,0,0,0,23,8,0,4,33,25,4,0,0,51,3,4,0,2,20,4,0
カブトムシ～動画視聴Ver.～（aiko） ,D#/E♭_Major,2,8,0,0,0,0,9,1,1,0,3,7,3,0,3,11,9,3,0,2,11,4,4,0
そんな話（aiko） ,A_Major,0,0,9,17,25,1,7,0,28,4,10,0,0,26,2,0,2,0,33,0,0,0,0,21
サイダー（aiko） ,G_Major,21,9,1,0,40,5,3,0,0,25,2,0,3,0,42,0,3,0,0,25,6,0,7,19
カブトムシ～初心者向け簡単Ver.～（aiko） ,D#/E♭_Major,4,14,0,0,0,0,16,7,0,0,3,18,0,0,5,23,13,6,0,5,18,0,1,0
カブトムシ（aiko） ,D#/E♭_Major,4,14,0,0,0,0,16,2,1,1,3,14,6,1,5,23,18,6,1,4,19,8,6,0
かばん（aiko） ,G_Major,6,0,6,6,12,0,2,6,14,0,6,0,6,6,8,0,0,0,14,6,6,0,7,8
シアワセ（aiko） ,D#/E♭_Major,0,14,2,0,0,0,34,0,0,0,0,28,0,0,6,14,30,0,0,0,28,4,2,0
キスの息（aiko） ,B_minor,0,0,3,0,20,0,0,0,0,20,1,0,18,24,26,6,9,0,9,3,11,0,3,22
ストロー（aiko） ,A_Major,6,0,32,24,40,1,8,0,32,11,7,1,2,29,1,0,0,0,17,0,4,0,4,28
もっと（aiko） ,F#/G♭_Major,4,0,25,10,6,0,0,25,3,0,0,0,41,0,0,0,2,39,7,0,19,23,40,12
ずっと近くに（aiko） ,C#/D♭_Major,6,2,14,0,8,0,2,20,0,5,2,14,5,13,3,6,10,5,8,2,8,10,6,5
ずっと（aiko） ,A#/B♭_Major,0,20,2,0,14,21,19,6,0,1,34,0,1,0,6,16,0,0,0,0,10,0,1,0
アスパラ（aiko） ,F_Major,8,0,8,0,0,8,8,0,0,0,14,0,0,0,0,8,2,0,9,5,7,0,0,7
キラキラ（aiko） ,G#/A♭_Major,10,14,28,0,0,1,16,3,1,0,0,19,0,0,0,0,34,0,0,0,3,26,0,0
4月の雨（aiko） ,D#/E♭_Major,8,28,0,0,1,0,29,0,3,0,2,28,0,0,7,23,18,2,1,0,35,2,5,0
ビードロの夜（aiko） ,F#/G♭_Major,0,10,8,2,0,0,4,18,0,0,2,0,28,0,1,0,2,22,0,0,14,10,22,0
ドライヤー（aiko） ,F_Major,25,5,12,0,8,31,4,0,2,0,24,0,2,0,0,24,2,0,14,12,18,11,11,0
マント（aiko） ,A_Major,8,0,7,18,25,7,0,0,19,0,7,0,0,15,5,0,0,0,12,0,0,0,0,10
ストロー～初心者向け簡単コードVer.～（aiko） ,A_Major,1,0,43,19,40,1,0,0,28,11,0,1,0,34,1,0,0,0,17,0,4,0,4,28
愛だけは（aiko） ,B_Major,0,0,0,17,7,0,10,23,22,3,12,0,41,5,2,2,2,18,3,0,7,0,21,0
ライン（aiko） ,B_Major,0,0,1,0,3,0,0,0,12,8,0,0,17,7,17,0,0,1,12,3,0,0,12,12
ホーム（aiko） ,B_Major,0,9,3,9,1,14,16,21,20,2,19,0,12,0,0,11,1,6,2,0,14,0,11,0
ハレーション（aiko） ,B_Major,7,0,2,9,8,2,7,13,27,10,10,3,19,3,13,1,3,9,2,4,0,0,15,0
雲は白リンゴは赤（aiko） ,G#/A♭_Major,0,16,17,6,0,3,17,0,3,0,0,10,3,0,3,0,16,0,0,0,4,18,3,0
何処へでも行く（aiko） ,F#/G♭_Major,3,0,23,3,5,0,0,18,0,0,0,0,22,0,0,0,1,21,3,0,8,15,15,3
花火（aiko） ,F_Major,31,4,11,0,2,35,11,0,0,1,16,0,0,0,1,14,2,0,5,35,40,6,3,0
プラマイ（aiko） ,C_Major,18,0,4,0,3,19,7,0,3,27,25,24,9,0,17,1,2,0,5,21,2,0,2,0
愛のしぐさ（aiko） ,C#/D♭_Major,0,0,19,3,0,0,0,24,0,0,4,5,20,6,0,3,6,16,6,0,4,6,6,0
ストロー～動画視聴Ver.～（aiko） ,A_Major,6,0,32,24,40,1,8,0,32,11,7,1,2,29,1,0,0,0,17,0,4,0,4,28
横顔（aiko） ,D#/E♭_Major,0,17,3,0,0,0,14,0,0,0,4,18,1,0,6,19,13,8,0,0,12,0,3,0
雨踏むオーバーオール（aiko） ,C_Major,15,0,0,0,4,10,4,0,6,12,16,0,0,4,12,1,0,0,0,13,2,0,0,2
何時何分（aiko） ,D_Major,2,0,0,0,21,0,0,0,7,10,5,0,13,9,25,2,1,0,38,2,9,0,0,32
Loveletter（aiko） ,E_Major,0,0,0,24,0,0,0,0,24,0,5,0,0,42,4,0,16,37,30,13,0,0,20,0
自転車（aiko） ,D_Major,3,0,1,0,42,0,0,0,0,27,0,0,5,39,36,14,1,0,26,10,3,0,2,23
星のない世界（aiko） ,G#/A♭_Major,13,6,23,6,0,0,7,8,0,0,0,18,0,0,0,0,36,0,0,0,0,22,0,0
海の終わり（aiko） ,E_Major,17,0,0,16,17,0,0,0,28,0,0,0,0,7,0,0,10,3,17,8,0,0,5,0
好き嫌い（aiko） ,C#/D♭_Major,2,0,5,0,1,0,0,26,9,0,0,28,1,4,4,0,26,3,0,0,0,15,0,0
心日和（aiko） ,F_Major,7,0,3,0,6,4,3,0,0,0,12,0,3,0,0,19,0,0,0,20,7,0,0,0
終わらない日々（aiko） ,E_Major,8,0,0,9,0,0,0,0,23,0,0,0,0,11,0,0,11,20,14,0,0,6,20,0
花火～動画視聴Ver.～（aiko） ,F_Major,10,1,8,0,1,17,8,0,0,0,9,0,0,0,0,3,0,0,1,12,13,3,1,0
君の隣（aiko） ,C_Major,29,0,0,0,3,18,0,0,13,15,35,7,0,0,26,3,2,0,1,25,0,0,0,0
すべての夜（aiko） ,G#/A♭_Major,6,11,21,8,0,0,15,0,0,0,8,9,10,0,0,0,20,0,0,0,3,10,0,0
花風（aiko） ,A_Major,0,0,1,12,20,0,0,0,26,8,3,0,0,12,0,0,0,0,25,0,0,0,4,12
星物語（aiko） ,C_Major,16,0,0,0,0,26,2,0,7,20,22,3,0,1,13,2,1,0,0,15,1,0,1,0
三国駅（aiko） ,E_Major,4,0,5,10,0,0,11,0,21,0,0,0,0,18,0,0,6,13,22,0,0,3,13,4
瞬き（aiko） ,F_Major,21,3,3,0,1,12,5,0,0,0,30,0,18,0,1,22,9,0,13,15,26,4,0,10
青い光（aiko） ,A#/B♭_Major,1,36,0,0,4,19,33,9,0,3,0,6,1,0,6,15,0,0,3,0,46,0,0,0
信号（aiko） ,G_Major,33,0,5,0,32,6,18,0,0,29,1,0,0,0,15,0,0,0,10,2,0,0,5,18
合図（aiko） ,F_Major,22,3,1,3,15,15,2,0,5,0,40,2,0,0,0,25,3,0,10,22,24,5,5,0
距離（aiko） ,C_Major,7,0,0,0,0,24,1,0,2,39,23,14,0,0,24,7,0,0,0,27,0,0,0,0
向かいあわせ（aiko） ,D#/E♭_Major,21,22,4,0,0,11,15,0,0,0,7,9,0,0,8,15,19,6,2,0,17,0,10,0
くちびる（aiko） ,D#/E♭_Major,2,19,1,0,1,0,29,0,4,0,0,20,0,0,4,19,19,4,3,0,23,8,10,0
染まる夢（aiko） ,B_minor,3,0,6,0,11,7,0,0,1,41,0,0,1,20,9,0,6,0,19,18,0,0,20,22
天の川（aiko） ,F#/G♭_Major,0,0,12,0,0,0,4,11,0,0,0,0,24,7,8,0,7,12,0,0,7,8,16,3
瞳（aiko） ,D#/E♭_Major,11,13,0,0,3,0,22,0,0,0,5,10,0,0,16,8,14,6,0,0,20,0,0,0
卒業式（aiko） ,A#/B♭_Major,2,29,6,0,11,29,24,0,11,0,36,0,0,0,0,22,0,0,5,0,24,0,0,0
赤いランプ（aiko） ,G#/A♭_Major,8,10,24,0,4,0,24,0,0,0,8,10,6,0,0,0,27,0,0,0,4,20,0,0
大切な人（aiko） ,C#/D♭_Major,0,0,12,0,0,0,3,23,2,0,6,42,27,17,2,0,26,7,3,0,0,25,1,0
白い服黒い服（aiko） ,B_Major,0,0,0,28,10,0,0,20,12,4,0,0,11,0,0,0,0,17,0,0,0,0,33,0
二人（aiko） ,G_Major,20,4,0,0,17,0,0,0,0,19,0,0,0,0,16,0,0,0,0,15,0,0,6,14
白い道（aiko） ,D#/E♭_Major,0,23,0,0,3,0,27,0,11,0,13,28,3,0,33,39,47,0,5,0,18,5,1,0
舌打ち（aiko） ,C_Major,39,8,0,0,0,2,8,0,6,10,19,0,0,0,2,0,27,0,3,6,33,0,3,0
be master of life（aiko） ,E_Major,10,0,0,12,10,0,0,0,23,0,0,0,0,17,7,0,6,3,13,0,0,0,23,3
透明ドロップ（aiko） ,C#/D♭_Major,1,0,21,0,0,0,1,12,0,0,18,16,17,5,9,0,9,2,16,0,0,18,4,0
熱（aiko） ,C_minor,2,2,1,0,2,1,0,0,0,0,3,0,0,1,0,5,0,0,2,1,1,0,0,1
朝寝ぼう（aiko） ,G#/A♭_Major,10,27,26,5,8,0,32,4,23,2,1,22,8,5,2,0,26,1,10,0,1,19,1,5
飛行機（aiko） ,D_Major,6,0,0,0,20,0,4,0,0,10,0,0,0,22,28,0,0,0,16,0,0,0,0,16
彼の落書き（aiko） ,G_Major,21,2,5,1,11,4,0,2,0,8,0,2,1,0,11,0,4,0,8,5,2,0,8,9
嘆きのキス（aiko） ,G_Major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
半袖（aiko） ,C_Major,53,4,0,0,1,22,0,0,7,11,28,17,1,0,21,12,11,0,5,15,13,0,0,0
蒼い日（aiko） ,F_Major,23,0,18,0,0,35,8,0,0,0,32,0,0,0,0,27,0,0,6,29,27,3,9,0
大切な今（aiko） ,C#/D♭_Major,0,0,40,0,0,0,0,24,1,0,19,21,22,16,8,0,20,0,9,0,6,30,8,0
TWINKLE TWINKLE LITTLE STAR（Aimer(エメ)） ,D_Major,0,0,0,0,11,0,0,0,0,2,0,0,1,6,14,0,0,0,4,0,0,0,0,4
ninelie（Aimer with chelly(EGOIST)） ,A_Major,0,0,2,7,34,0,0,0,28,0,0,0,0,25,0,0,0,0,9,0,0,0,0,11
Believe Be:leave（Aimer(エメ)） ,G_Major,51,0,0,0,53,0,3,0,0,32,0,0,0,0,25,0,0,0,0,8,0,0,0,6
あなたに出会わなければ～夏雪冬花～（Aimer(エメ)） ,D#/E♭_minor,2,0,29,7,12,5,0,20,20,0,4,0,3,13,3,0,0,3,4,0,1,8,13,15
broKen NIGHT（Aimer(エメ)） ,D_minor,22,0,9,0,1,24,1,0,0,0,6,0,0,0,0,5,1,0,4,21,39,0,3,0
雪の降る街（Aimer(エメ)） ,A_Major,0,0,18,8,8,0,16,5,12,0,2,0,15,6,0,0,0,12,8,0,0,3,15,6
Re:pray（Aimer(エメ)） ,G#/A♭_Major,5,4,30,3,0,0,28,2,3,0,0,23,2,0,0,0,31,0,0,0,0,8,0,0
花の唄（Aimer(エメ)） ,G#/A♭_Major,8,1,27,0,3,0,18,0,3,0,4,24,0,0,2,0,2,0,0,0,2,2,1,0
悲しみはオーロラに ～Restarred by Takagi Masakatsu～（Aimer(エメ)） ,D_Major,0,0,2,0,42,0,0,0,0,13,0,0,1,1,35,0,13,0,25,0,10,0,0,16
カタオモイ（Aimer(エメ)） ,C#/D♭_Major,0,0,28,0,0,0,0,13,0,0,0,14,26,3,0,0,26,0,0,0,0,21,0,0
Noir! Noir!（Aimer(エメ)） ,A#/B♭_Major,0,0,2,0,5,18,47,0,0,0,34,0,5,0,4,8,10,0,0,0,9,3,2,0
笑顔（Aimer(エメ)） ,G#/A♭_Major,1,9,40,0,0,0,38,0,1,0,2,17,2,0,0,0,15,0,0,0,0,10,1,0
星屑ビーナス（Aimer(エメ)） ,F_Major,18,4,0,0,0,17,0,0,0,7,10,0,0,0,5,8,4,0,17,12,31,0,0,4
六等星の夜（Aimer(エメ)） ,G#/A♭_Major,18,35,43,0,2,0,42,0,1,0,0,30,0,0,0,0,6,0,0,0,0,12,3,0
夜行列車 ～nothing to lose～（Aimer(エメ)） ,G#/A♭_Major,0,0,36,0,0,0,32,0,0,0,0,17,0,0,0,0,32,0,0,0,0,15,0,0
TWINKLE TWINKLE LITTLE STAR -prologue-（Aimer(エメ)） ,D_Major,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
寂しくて眠れない夜は（Aimer(エメ)） ,G#/A♭_Major,1,29,40,0,0,0,40,2,2,0,2,22,2,0,4,0,28,0,0,0,2,4,2,0
AM02:00（Aimer(エメ)） ,F#/G♭_Major,0,0,73,2,0,0,0,53,0,0,0,0,31,0,0,0,0,4,0,0,0,8,56,0
冬のダイヤモンド～Re-echoed by Genki Rockets～（Aimer(エメ)） ,D#/E♭_minor,0,0,13,0,0,0,0,22,0,0,0,0,25,0,0,0,0,7,0,0,7,17,37,0
ONE（Aimer(エメ)） ,E_Major,2,0,0,36,1,0,0,0,37,1,0,0,0,0,0,0,0,0,50,1,0,0,45,1
君を待つ（Aimer(エメ)） ,F_minor,16,8,28,3,1,0,25,0,3,0,1,35,6,0,0,1,15,0,0,0,0,12,3,0
糸～Aimer Ver.～（Aimer(エメ)） ,C_Major,34,0,0,0,0,11,0,0,3,8,18,2,3,0,28,0,3,0,0,14,0,0,0,0
Everyday、カチューシャ（AKB48） ,D#/E♭_Major,22,10,0,0,2,8,23,0,5,6,12,11,0,0,26,8,18,0,3,13,20,0,0,0
Green Flash（AKB48） ,A#/B♭_Major,0,12,0,0,2,15,42,0,0,0,48,2,0,0,0,32,0,0,0,0,36,0,0,0
365日の紙飛行機～初心者向け簡単Ver.～（AKB48） ,G_Major,38,0,0,0,49,3,0,0,0,24,0,0,0,0,33,0,0,0,0,0,0,0,6,9
Beginner（AKB48） ,A_minor,6,12,6,5,0,0,9,1,7,0,2,22,0,0,0,3,4,4,0,13,1,12,0,0
Set me free（AKB48(Team A)） ,G#/A♭_minor,1,0,18,0,0,0,18,0,8,0,0,2,1,0,0,0,1,39,0,0,10,0,1,0
10年桜（AKB48） ,C_Major,12,7,4,4,0,9,4,5,3,6,9,11,5,1,14,15,16,2,4,6,17,2,5,0
BINGO!（AKB48） ,G_Major,31,2,0,0,41,2,0,0,4,22,2,0,0,0,5,0,0,0,6,10,0,0,4,20
11月のアンクレット（AKB48） ,E_Major,11,0,6,6,0,4,0,0,27,0,9,0,0,13,0,1,0,2,13,0,5,0,32,0
365日の紙飛行機～動画視聴Ver.～（AKB48） ,G_Major,14,0,0,0,21,1,1,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,1,4
UZA（AKB48） ,F_minor,0,0,0,0,0,0,22,0,0,0,0,60,0,0,0,0,30,0,0,0,0,0,0,0
Party is over（AKB48） ,D_minor,8,17,5,0,6,21,16,0,0,0,3,10,0,9,12,0,5,0,16,8,37,0,0,10
11月のアンクレット～動画視聴Ver.～（AKB48） ,E_Major,11,0,6,6,0,4,0,0,27,0,9,0,0,13,0,1,0,2,13,0,5,0,32,0
GIVE ME FIVE！（AKB48） ,E_Major,0,0,7,22,0,0,0,3,44,0,0,0,0,11,0,0,3,16,27,0,0,0,66,0
ノエルの夜（AKB48） ,C_Major,40,0,0,0,0,10,0,0,9,6,25,0,0,0,34,0,0,0,0,16,0,0,0,0
＃好きなんだ（AKB48） ,A#/B♭_Major,0,9,2,0,1,8,34,8,2,0,43,3,2,0,0,19,6,0,0,0,51,3,0,0
さよならサーフボード（AKB48～アンダーガールズ～） ,A_Major,0,0,5,17,21,4,3,0,25,4,6,0,1,29,3,0,5,0,35,3,0,0,0,16
“ダンシ”は研究対象（AKB48-てんとうむChu!-） ,G#/A♭_Major,3,3,33,5,0,0,44,0,3,0,0,26,1,0,0,0,46,0,0,0,0,5,0,0
ハロウィン・ナイト（AKB48） ,D_minor,29,0,0,0,0,39,1,0,0,0,9,0,0,0,0,28,3,0,19,9,15,0,0,1
とっておきクリスマス（AKB48） ,D_Major,5,0,0,0,25,0,2,0,0,20,0,0,0,11,11,3,0,1,42,0,12,0,7,24
そこで犬のうんち踏んじゃうかね?（AKB48 team B） ,G_Major,6,8,0,0,28,0,2,0,0,21,1,0,2,0,33,0,3,0,2,25,0,2,0,8
お姉さんの独り言（AKB48－Team K－） ,C_Major,20,0,13,2,8,14,1,5,37,12,13,11,8,8,25,0,9,0,19,2,6,0,7,11
ジャーバージャ（AKB48） ,E_minor,18,16,4,0,8,0,4,0,6,31,0,17,1,0,3,0,0,0,0,25,2,8,2,37
チャンスの順番（AKB48） ,F#/G♭_Major,0,2,48,0,0,0,0,32,2,0,0,0,25,0,0,0,2,17,0,0,4,32,24,0
Mosh & Dive（AKB48） ,E_Major,0,0,0,25,0,0,0,0,5,12,0,0,0,2,0,0,0,0,33,0,0,0,28,0
ひと夏の反抗期（AKB48-ネクストガールズ-） ,A#/B♭_Major,2,4,2,0,10,12,30,2,3,0,37,0,2,0,0,48,2,0,0,0,20,2,0,0
あの日の風鈴（AKB48） ,C_Major,13,0,0,0,3,3,0,0,7,11,30,0,0,0,34,0,0,0,0,33,2,0,0,0
さよならクロール（AKB48） ,F_Major,26,0,5,0,3,11,6,0,0,0,41,0,0,0,4,15,3,0,0,14,26,8,0,2
ハート・エレキ（AKB48） ,D_minor,5,2,2,0,0,37,0,0,0,3,7,1,0,0,2,14,3,0,45,1,34,0,0,0
アイスのくちづけ（AKB48） ,B_Major,0,8,30,7,8,0,3,13,4,3,3,4,14,0,0,0,19,6,2,0,8,3,14,0
ジャーバージャ～動画視聴Ver.～（AKB48） ,E_minor,18,16,4,0,8,0,4,0,6,31,0,17,1,0,3,0,0,0,0,25,2,8,2,37
キスまでカウントダウン（AKB48 team A） ,D_Major,15,0,0,0,43,0,7,0,4,29,0,0,1,10,21,0,0,0,53,0,0,0,23,6
Waiting room（AKB48-アンダーガールズ-） ,F_Major,34,0,12,0,0,24,10,0,0,0,26,0,0,0,3,11,0,0,8,17,22,0,4,0
ぐぐたすの空（AKB48） ,C_Major,53,0,0,4,0,12,0,2,6,8,18,0,14,0,26,4,4,6,0,13,4,0,14,4
ギンガムチェック（AKB48） ,C_Major,23,0,0,0,2,19,0,0,1,5,24,3,0,0,81,0,0,0,0,29,6,0,0,1
365日の紙飛行機（AKB48） ,G_Major,38,0,0,0,49,3,4,0,0,24,0,0,0,0,34,0,0,0,0,0,0,0,2,9
希望的リフレイン（AKB48） ,E_Major,8,0,7,11,13,0,0,0,24,8,0,0,0,10,12,0,0,20,22,6,0,0,31,7
会いたかった（AKB48） ,B_Major,0,0,0,0,0,0,2,0,38,0,0,0,36,0,4,0,0,38,0,0,0,0,43,0
軽蔑していた愛情（AKB48） ,G#/A♭_minor,0,0,0,20,0,0,10,0,12,0,0,0,6,6,0,0,10,8,13,0,4,0,16,0
ラブラドール・レトリバー（AKB48） ,D_Major,9,1,1,0,67,1,28,0,4,1,1,0,1,8,24,1,3,0,30,3,18,0,1,10
言い訳Maybe（AKB48） ,G_Major,34,0,0,0,32,0,0,0,0,21,0,0,0,0,11,0,0,0,0,6,0,0,7,20
君は気まぐれ（AKB48 team A） ,D_Major,0,0,0,0,21,0,0,0,0,25,0,0,0,24,10,4,2,0,55,0,0,0,6,22
呼び捨てファンタジー（AKB48 team B） ,D#/E♭_Major,5,3,27,0,1,4,17,1,0,2,2,3,6,0,1,0,6,6,0,0,21,7,24,0
君の嘘を知っていた～Beauty Giraffes～（AKB48） ,C_minor,2,35,0,0,0,7,20,0,0,0,0,19,0,0,16,9,32,0,0,0,37,0,0,0
マドンナの選択（AKB48－れなっち総選挙選抜－） ,F#/G♭_Major,0,0,62,0,0,0,0,27,0,0,0,0,41,0,0,0,0,0,0,0,0,27,35,0
快速と動体視力（AKB48-アンダーガールズ-） ,G_Major,30,7,0,0,52,0,5,0,0,30,0,0,0,0,49,0,2,0,2,12,0,0,2,7
LOVE修行（AKB48） ,C_Major,34,0,0,0,0,1,0,0,4,15,33,2,0,0,32,0,0,0,2,30,0,0,0,0
君のために僕は…（AKB48） ,C_minor,11,14,3,0,3,22,4,0,3,0,9,0,0,0,19,3,21,0,15,8,35,0,6,0
永遠プレッシャー（AKB48） ,F_Major,40,0,7,0,0,18,9,0,0,2,58,0,0,0,0,15,0,0,2,17,31,0,0,1
ヘビーローテーション～動画視聴Ver.～（AKB48） ,E_Major,1,0,2,25,2,0,1,0,61,0,1,0,0,11,0,0,0,12,28,1,0,0,64,0
ヘビーローテーション（AKB48） ,E_Major,1,0,2,25,2,0,1,0,61,0,1,0,0,11,0,0,0,12,28,1,0,0,64,0
君にウェディングドレスを…（AKB48～フューチャーガールズ～） ,G#/A♭_Major,3,17,16,11,7,0,44,3,0,0,0,17,1,0,0,0,41,0,0,0,0,19,0,8
フライングゲット（AKB48） ,C_minor,0,57,2,0,0,0,8,0,0,0,11,4,0,0,21,5,25,0,0,0,44,0,0,0
ポニーテールとシュシュ（AKB48） ,F#/G♭_Major,0,0,37,4,12,0,0,26,11,0,0,0,22,6,2,0,3,1,12,0,1,7,25,2
ヤンキーロック（AKB48） ,E_minor,36,0,0,0,18,0,0,0,0,41,0,0,0,0,0,0,0,0,19,0,0,0,29,0
フライングゲット～動画視聴Ver.～（AKB48） ,C_minor,0,57,2,0,0,0,8,0,0,0,11,4,0,0,21,5,25,0,0,0,44,0,0,0
君はメロディー（AKB48） ,G#/A♭_Major,14,8,33,0,4,0,41,4,0,0,6,17,0,0,0,0,23,0,2,0,3,21,0,0
After rain（AKB48） ,E_Major,4,0,0,26,6,0,6,0,52,0,0,0,8,3,0,0,6,8,21,0,0,0,45,6
走れ! ペンギン（AKB48 team 4） ,C#/D♭_Major,2,2,18,13,0,0,3,7,14,0,2,3,13,10,1,0,17,14,10,0,7,9,25,0
上からマリコ（AKB48） ,C_Major,40,2,4,0,3,19,4,0,6,8,20,0,0,0,57,2,4,0,2,15,4,0,0,4
今日までのメロディー（AKB48） ,A#/B♭_Major,0,4,18,0,0,0,12,13,0,0,29,0,14,3,0,7,25,0,0,0,26,7,1,0
従順なSlave（AKB48） ,F_minor,0,0,30,0,0,0,28,0,0,0,0,68,0,0,0,0,6,0,0,0,0,6,0,0
最後のドア（AKB48） ,C_Major,24,0,0,1,6,5,0,0,5,3,28,0,0,2,36,0,0,0,1,26,0,0,0,1
桜の木になろう（AKB48） ,G_Major,22,0,0,0,40,0,1,0,1,19,0,0,0,0,23,0,0,0,2,24,0,0,5,21
唇にBe My Baby（AKB48） ,G_Major,8,0,7,8,26,0,13,0,21,6,4,2,5,8,33,0,24,0,0,14,2,4,10,1
